Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Inclinación pelvis (Normal):YInf,Inclinación pelvis (Normal):YSup,Oblicuidad pelvis (Normal):YInf,Oblicuidad pelvis (Normal):YSup,Rotación pelvis (Normal):YInf,Rotación pelvis (Normal):YSup,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Flexo-extensión cadera derecha (Normal):YInf,Flexo-extensión cadera derecha (Normal):YSup,Flexo-extensión cadera izquierda (Normal):YInf,Flexo-extensión cadera izquierda (Normal):YSup,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Aducción-abducción cadera derecha (Normal):YInf,Aducción-abducción cadera derecha (Normal):YSup,Aducción-abducción cadera izquierda (Normal):YInf,Aducción-abducción cadera izquierda (Normal):YSup,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Flexo-extensión rodilla derecha (Normal):YInf,Flexo-extensión rodilla derecha (Normal):YSup,Flexo-extensión rodilla izquierda (Normal):YInf,Flexo-extensión rodilla izquierda (Normal):YSup,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Abducción-aducción rodilla derecha (Normal):YInf,Abducción-aducción rodilla derecha (Normal):YSup,Abducción-aducción rodilla izquierda (Normal):YInf,Abducción-aducción rodilla izquierda (Normal):YSup,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y,Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y,Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y
0.319912,0.314532,0.0293256,0.133057,,,,,,,0.319912,0.105494,0.0641403,,,,,0.319912,0.00603766,0.0243227,,,,,0.319912,0.0240252,0.377148,0.319912,0.0134124,-0.151459,,,,,0.319912,-0.0431125,0.0296585,,,,,0.319912,-0.31473,-0.0651384,0.319912,-0.0681072,0.120044,0.220884,0.319912,-0.0615861,-0.0570729,0.319912,0.183019,-0.0757413,0.319912,0.313723,-0.108317,0.319912,0.0100834,0.00296757,0.319912,0.0766788,0.112501,0.319912,0.802612,-0.475693,0.319912,-0.208802,-1.39545,-0.570305,0.319912,-1.06509,-0.539233,0.319912,-0.952584,0.495831,0.319912,-1.77301,0.239672,0.319912,0.388602,-0.118954,0.319912,0.762968,-0.973131,0.319912,-0.6073,0.924993
0.329909,0.313832,0.0304443,0.135208,,,,,,,0.329909,0.104848,0.0635276,,,,,0.329909,0.0077686,0.023604,,,,,0.329909,0.0210376,0.378303,0.329909,0.0135729,-0.151431,,,,,0.329909,-0.0423494,0.030719,,,,,0.329909,-0.309152,-0.0684647,0.329909,-0.0702858,0.103151,0.205199,0.329909,-0.066302,-0.0647802,0.329909,0.163184,-0.0693731,0.329909,0.277214,-0.113992,0.329909,0.0226011,0.00249967,0.329909,0.0755368,0.0981918,0.329909,0.794983,-0.344849,0.329909,-0.054667,-1.5503,-1.56795,0.329909,-0.94963,-0.497567,0.329909,-1.21055,0.4623,0.329909,-3.1962,1.27969,0.329909,0.26162,-0.0549724,0.329909,0.5725,-1.15585,0.329909,-2.18185,1.79803
0.339907,0.313126,0.0313886,0.137161,,,,,,,0.339907,0.104168,0.0628447,,,,,0.339907,0.00930134,0.0229352,,,,,0.339907,0.0184809,0.379428,0.339907,0.0138644,-0.151409,,,,,0.339907,-0.0416018,0.0316223,,,,,0.339907,-0.303767,-0.0716364,0.339907,-0.0695616,0.0855244,0.181682,0.339907,-0.0689957,-0.0709327,0.339907,0.14438,-0.0657843,0.339907,0.228444,-0.101379,0.339907,0.0353039,0.00175685,0.339907,0.0743287,0.081563,0.339907,0.272369,-0.370407,0.339907,0.0968689,-1.65421,-2.48924,0.339907,-0.856858,-0.438155,0.339907,-1.39894,0.427954,0.339907,-4.51012,2.33261,0.339907,0.102953,0.0331539,0.339907,0.392659,-1.29741,0.339907,-3.68962,2.54374
0.349904,0.312441,0.0321548,0.138842,,,,,,,0.349904,0.103469,0.062109,,,,,0.349904,0.0106562,0.0222883,,,,,0.349904,0.0164687,0.38033,0.349904,0.014279,-0.151396,,,,,0.349904,-0.0408628,0.0323503,,,,,0.349904,-0.298711,-0.0744636,0.349904,-0.066039,0.0678269,0.1511,0.349904,-0.0708912,-0.0752999,0.349904,0.12822,-0.0647776,0.349904,0.169389,-0.0695437,0.349904,0.0461021,0.000818074,0.349904,0.0743531,0.0636879,0.349904,0.444412,-0.339508,0.349904,0.237312,-1.70469,-3.31075,0.349904,-0.789786,-0.366099,0.349904,-1.52262,0.403006,0.349904,-5.67162,3.32328,0.349904,-0.0855302,0.14396,0.349904,0.223702,-1.39177,0.349904,-5.07829,3.07734
0.359901,0.311805,0.0327452,0.140183,,,,,,,0.359901,0.10275,0.0613387,,,,,0.359901,0.0118657,0.0216397,,,,,0.359901,0.0150932,0.380818,0.359901,0.0147865,-0.151393,,,,,0.359901,-0.0401147,0.0328961,,,,,0.359901,-0.294125,-0.0767821,0.359901,-0.0601932,0.0506274,0.114183,0.359901,-0.0732664,-0.077985,0.359901,0.115472,-0.0657226,0.359901,0.10227,-0.0194371,0.359901,0.0529344,-7.30157e-05,0.359901,0.0763165,0.045752,0.359901,0.5867,-0.405121,0.359901,0.359151,-1.70129,-4.01359,0.359901,-0.747152,-0.287679,0.359901,-1.59006,0.396277,0.359901,-6.648,4.17837,0.359901,-0.295632,0.273969,0.359901,0.0634719,-1.43614,0.359901,-6.2993,3.32784
0.369898,0.311237,0.0331673,0.141126,,,,,,,0.369898,0.102003,0.0605493,,,,,0.369898,0.0129656,0.0209739,,,,,0.369898,0.0144233,0.380719,0.369898,0.0153377,-0.151398,,,,,0.369898,-0.0393365,0.0332653,,,,,0.369898,-0.29014,-0.078471,0.369898,-0.0527814,0.0343807,0.0717752,0.369898,-0.0771895,-0.0793377,0.369898,0.106009,-0.0676586,0.369898,0.0294826,0.0459746,0.369898,0.0542124,-0.000491738,0.369898,0.0801677,0.0288943,0.369898,0.465775,-0.509644,0.369898,0.456579,-1.64533,-4.58306,0.369898,-0.723718,-0.209681,0.369898,-1.61117,0.413894,0.369898,-7.41644,4.83339,0.369898,-0.513572,0.417304,0.369898,-0.0911497,-1.43083,0.369898,-7.30882,3.24666
0.379896,0.310749,0.0334328,0.141619,,,,,,,0.379896,0.101207,0.0597519,,,,,0.379896,0.0139859,0.0202865,,,,,0.379896,0.0145035,0.379899,0.379896,0.0158707,-0.151403,,,,,0.379896,-0.0385114,0.033474,,,,,0.379896,-0.286879,-0.0794687,0.379896,-0.0447005,0.019417,0.0249311,0.379896,-0.083315,-0.0798205,0.379896,0.0989348,-0.0694529,0.379896,-0.0466305,0.1219,0.379896,0.0491495,0.000131875,0.379896,0.0851255,0.0140242,0.379896,0.372314,-0.180435,0.379896,0.526016,-1.53958,-5.00819,0.379896,-0.71109,-0.138712,0.379896,-1.59519,0.458334,0.379896,-7.96296,5.23897,0.379896,-0.721594,0.565527,0.379896,-0.242688,-1.37889,0.379896,-8.06907,2.81445
0.389893,0.310343,0.0335557,0.141624,,,,,,,0.389893,0.100337,0.0589529,,,,,0.389893,0.0149443,0.0195848,,,,,0.389893,0.0153559,0.378281,0.389893,0.0163207,-0.151395,,,,,0.389893,-0.0376339,0.0335458,,,,,0.389893,-0.284442,-0.0797843,0.389893,-0.0368148,0.00595246,-0.0250868,0.389893,-0.0917889,-0.0798702,0.389893,0.0928642,-0.0699876,0.389893,-0.124088,0.202289,0.389893,0.0379018,0.00243187,0.389893,0.0898791,0.00167638,0.389893,0.283432,0.177002,0.389893,0.566361,-1.38793,-5.28133,0.389893,-0.698917,-0.0805773,0.389893,-1.54907,0.527963,0.389893,-8.28093,5.36567,0.389893,-0.900198,0.707794,0.389893,-0.391713,-1.28539,0.389893,-8.54976,2.04519
0.39989,0.310013,0.0335518,0.141117,,,,,,,0.39989,0.0993709,0.0581545,,,,,0.39989,0.0158432,0.0188867,,,,,0.39989,0.0169853,0.375853,0.39989,0.0166288,-0.151354,,,,,0.39989,-0.0367138,0.0335075,,,,,0.39989,-0.282906,-0.0795028,0.39989,-0.0297964,-0.00587832,-0.0769079,0.39989,-0.102244,-0.0797825,0.39989,0.08628,-0.0683369,0.39989,-0.201509,0.280707,0.39989,0.0215205,0.00698492,0.39989,0.0928989,-0.00803862,0.39989,0.468826,0.0450134,0.39989,0.578968,-1.19518,-5.39784,0.39989,-0.676301,-0.0397474,0.39989,-1.47651,0.617115,0.39989,-8.36965,5.20675,0.39989,-1.03067,0.831377,0.39989,-0.535941,-1.15657,0.39989,-8.72978,0.987035
0.409887,0.309747,0.0334381,0.140086,,,,,,,0.409887,0.098292,0.0573572,,,,,0.409887,0.0166699,0.0182181,,,,,0.409887,0.0193861,0.372667,0.409887,0.0167511,-0.151255,,,,,0.409887,-0.035776,0.033385,,,,,0.409887,-0.282307,-0.0787831,0.409887,-0.0239909,-0.0159729,-0.129184,0.409887,-0.113857,-0.0796357,0.409887,0.0779152,-0.0639025,0.409887,-0.278128,0.351287,0.409887,0.00175843,0.0141799,0.409887,0.0927895,-0.015378,0.409887,0.144577,0.0782013,0.409887,0.567383,-0.9669,-5.35592,0.409887,-0.633195,-0.0189267,0.409887,-1.37774,0.716699,0.409887,-8.23307,4.7786,0.409887,-1.09754,0.922568,0.409887,-0.669962,-0.999013,0.409887,-8.59867,-0.280328
0.419885,0.309533,0.0332324,0.138533,,,,,,,0.419885,0.0970938,0.0565618,,,,,0.419885,0.0174015,0.0176087,,,,,0.419885,0.0225478,0.368827,0.419885,0.0166639,-0.151071,,,,,0.419885,-0.034858,0.0332,,,,,0.419885,-0.282644,-0.0778465,0.419885,-0.0193581,-0.0242142,-0.180677,0.419885,-0.125457,-0.0792773,0.419885,0.0670828,-0.0564807,0.419885,-0.353551,0.409466,0.419885,-0.0192179,0.0240892,0.419885,0.0886289,-0.0208328,0.419885,-0.328064,0.457764,0.419885,0.536913,-0.709404,-5.15658,0.419885,-0.561577,-0.0186987,0.419885,-1.25021,0.81524,0.419885,-7.87901,4.11873,0.419885,-1.09063,0.967897,0.419885,-0.785654,-0.819015,0.419885,-8.15779,-1.6519
0.429882,0.30936,0.0329538,0.136473,,,,,,,0.429882,0.0957829,0.0557717,,,,,0.429882,0.0180116,0.0170884,,,,,0.429882,0.0264571,0.364478,0.429882,0.0163667,-0.150773,,,,,0.429882,-0.0340034,0.0329684,,,,,0.429882,-0.283873,-0.0769587,0.429882,-0.015527,-0.0304408,-0.230243,0.429882,-0.1357,-0.078403,0.429882,0.0538751,-0.0462607,0.429882,-0.427323,0.452353,0.429882,-0.0391608,0.0363693,0.429882,0.0802137,-0.024954,0.429882,-0.543213,0.646591,0.429882,0.494129,-0.429792,-4.80385,0.429882,-0.456265,-0.0372462,0.429882,-1.08992,0.90021,0.429882,-7.31897,3.28178,0.429882,-1.00636,0.955562,0.429882,-0.873189,-0.622129,0.429882,-7.42098,-3.00649
0.439879,0.309223,0.0326236,0.133929,,,,,,,0.439879,0.0943798,0.0549937,,,,,0.439879,0.018479,0.0166835,,,,,0.439879,0.0310943,0.35978,0.439879,0.0158807,-0.150343,,,,,0.439879,-0.0332537,0.0327009,,,,,0.439879,-0.285911,-0.0764041,0.439879,-0.0119269,-0.0344373,-0.276747,0.439879,-0.143298,-0.0767177,0.439879,0.0391667,-0.0337715,0.439879,-0.498473,0.478718,0.439879,-0.0560598,0.0502273,0.439879,0.0681268,-0.0281872,0.439879,-0.758362,0.474167,0.439879,0.446382,-0.136046,-4.30509,0.439879,-0.315256,-0.0701405,0.439879,-0.893009,0.959492,0.439879,-6.56838,2.33392,0.439879,-0.848332,0.8769,0.439879,-0.922451,-0.413082,0.439879,-6.41469,-4.21799
0.449876,0.309122,0.0322651,0.130938,,,,,,,0.449876,0.0929169,0.0542373,,,,,0.449876,0.0187949,0.016413,,,,,0.449876,0.0364265,0.354903,0.449876,0.0152455,-0.149769,,,,,0.449876,-0.0326408,0.0324046,,,,,0.449876,-0.288645,-0.076455,0.449876,-0.00800192,-0.035945,-0.318951,0.449876,-0.147253,-0.0741327,0.449876,0.0244202,-0.019798,0.449876,-0.565206,0.488725,0.449876,-0.0683887,0.0644624,0.449876,0.0535995,-0.0307536,0.449876,-0.379944,0.335693,0.449876,0.4014,0.162896,-3.67139,0.449876,-0.139609,-0.110249,0.449876,-0.657576,0.982781,0.449876,-5.64721,1.3463,0.449876,-0.626877,0.727717,0.449876,-0.924602,-0.195967,0.449876,-5.1774,-5.16764
0.459874,0.309063,0.0319047,0.12755,,,,,,,0.459874,0.0914347,0.0535111,,,,,0.459874,0.0189674,0.0162875,,,,,0.459874,0.0423984,0.350006,0.459874,0.0145129,-0.149054,,,,,0.459874,-0.0321817,0.0320858,,,,,0.459874,-0.291944,-0.0773413,0.459874,-0.00342131,-0.0346983,-0.355452,0.459874,-0.147033,-0.0709129,0.459874,0.0113576,-0.00527538,0.459874,-0.624882,0.483587,0.459874,-0.0752396,0.0775963,0.459874,0.0382343,-0.032616,0.459874,-0.204468,0.19455,0.459874,0.366957,0.457144,-2.91793,0.459874,0.0670597,-0.147833,0.459874,-0.385114,0.962782,0.459874,-4.58069,0.388326,0.459874,-0.35799,0.509287,0.459874,-0.873529,0.0253409,0.459874,-3.75854,-5.756
0.469871,0.309053,0.0315711,0.123829,,,,,,,0.469871,0.0899762,0.052819,,,,,0.469871,0.0190221,0.0163075,,,,,0.469871,0.0489242,0.345231,0.469871,0.0137407,-0.148217,,,,,0.469871,-0.0318762,0.0317523,,,,,0.469871,-0.295661,-0.0792219,0.469871,0.00181347,-0.030493,-0.384733,0.469871,-0.142648,-0.0676949,0.469871,0.00159796,0.00882512,0.469871,-0.674322,0.465275,0.469871,-0.076343,0.0880688,0.469871,0.0236968,-0.0335308,0.469871,-0.244904,-0.32692,0.469871,0.350593,0.735976,-2.06425,0.469871,0.299319,-0.17092,0.469871,-0.0815081,0.896078,0.469871,-3.39958,-0.478649,0.469871,-0.0616016,0.228864,0.469871,-0.766951,0.246653,0.469871,-2.21682,-5.91322
0.479868,0.309099,0.0312948,0.119855,,,,,,,0.479868,0.0885817,0.0521572,,,,,0.479868,0.0189994,0.016464,,,,,0.479868,0.0558848,0.3407,0.479868,0.0129861,-0.147292,,,,,0.479868,-0.0317078,0.0314152,,,,,0.479868,-0.299649,-0.0821659,0.479868,0.00736713,-0.0232642,-0.405304,0.479868,-0.134612,-0.0653459,0.479868,-0.00363896,0.0216007,0.479868,-0.71038,0.436345,0.479868,-0.0720039,0.0944681,0.479868,0.0114517,-0.0331409,0.479868,-0.00419617,-0.750732,0.479868,0.3593,0.98813,-1.13421,0.479868,0.55071,-0.166058,0.479868,0.242628,0.783586,0.479868,-2.14002,-1.20659,0.479868,0.240455,-0.100395,0.479868,-0.607026,0.462962,0.479868,-0.618157,-5.60663
0.489865,0.309201,0.0311058,0.115723,,,,,,,0.489865,0.087284,0.0515121,,,,,0.489865,0.0189493,0.0167395,,,,,0.489865,0.0631318,0.336505,0.489865,0.0123006,-0.146328,,,,,0.489865,-0.0316471,0.0310895,,,,,0.489865,-0.303752,-0.0861425,0.489865,0.0127062,-0.0131364,-0.41589,0.489865,-0.123793,-0.0646954,0.489865,-0.00369195,0.0322852,0.489865,-0.730586,0.399831,0.489865,-0.0629934,0.095728,0.489865,0.00258647,-0.0310598,0.489865,-0.0141144,-0.776672,0.489865,0.399114,1.20225,-0.155674,0.489865,0.814415,-0.11947,0.489865,0.572306,0.630575,0.489865,-0.84255,-1.7646,0.489865,0.526528,-0.46012,0.489865,-0.400399,0.668072,0.489865,0.966915,-4.8445
0.499863,0.309353,0.0310321,0.111537,,,,,,,0.499863,0.0861059,0.0508633,,,,,0.499863,0.0189255,0.0171097,,,,,0.499863,0.0704966,0.332704,0.499863,0.0117262,-0.145378,,,,,0.499863,-0.0316561,0.030794,,,,,0.499863,-0.307811,-0.091024,0.499863,0.017336,-0.000431668,-0.415606,0.499863,-0.11118,-0.0662191,0.499863,0.00153976,0.040283,0.499863,-0.733645,0.359182,0.499863,-0.050418,0.0912495,0.499863,-0.00226367,-0.026926,0.499863,-0.149536,-0.753021,0.499863,0.474554,1.36748,0.840209,0.499863,1.08365,-0.0185866,0.499863,0.889124,0.446265,0.499863,0.449586,-2.14092,0.499863,0.777063,-0.827983,0.499863,-0.157735,0.854484,0.499863,2.4663,-3.67578
0.50986,0.309547,0.0310972,0.10741,,,,,,,0.50986,0.0850604,0.0501877,,,,,0.50986,0.0189801,0.0175452,,,,,0.50986,0.0778047,0.329321,0.50986,0.0112923,-0.144503,,,,,0.50986,-0.0316924,0.030551,,,,,0.50986,-0.311659,-0.0965973,0.50986,0.0210464,0.0143602,-0.404069,0.50986,-0.0976097,-0.0697743,0.50986,0.0117089,0.0451867,0.50986,-0.719663,0.318108,0.50986,-0.0355689,0.0809394,0.50986,-0.00289157,-0.0204517,0.50986,-0.409317,-0.640488,0.50986,0.587946,1.47417,1.82016,0.50986,1.35176,0.14618,0.50986,1.17273,0.243047,0.50986,1.69272,-2.34297,0.50986,0.976131,-1.17941,0.50986,0.10718,1.01358,0.50986,3.80985,-2.18562
0.519857,0.309774,0.0313193,0.103456,,,,,,,0.519857,0.0841537,0.0494678,,,,,0.519857,0.0191597,0.0180134,,,,,0.519857,0.0848898,0.326342,0.519857,0.0110148,-0.143759,,,,,0.519857,-0.0317139,0.030385,,,,,0.519857,-0.315127,-0.102584,0.519857,0.0240907,0.0306247,-0.381417,0.519857,-0.0835426,-0.0744792,0.519857,0.0261738,0.0468043,0.519857,-0.690065,0.280322,0.519857,-0.019752,0.0651874,0.519857,0.000573322,-0.0114743,0.519857,-0.803375,-0.581741,0.519857,0.738685,1.51467,2.75018,0.519857,1.612,0.379629,0.519857,1.40257,0.0354144,0.519857,2.84526,-2.39541,0.519857,1.11247,-1.48956,0.519857,0.378609,1.13613,0.519857,4.9333,-0.487182
0.529854,0.310029,0.0317097,0.0997821,,,,,,,0.529854,0.0833896,0.0486982,,,,,0.529854,0.0195036,0.0184813,,,,,0.529854,0.091606,0.323714,0.529854,0.0108972,-0.143199,,,,,0.529854,-0.0316809,0.0303215,,,,,0.529854,-0.318047,-0.108663,0.529854,0.0272125,0.0476606,-0.348251,0.529854,-0.0689704,-0.0787809,0.529854,0.0441262,0.0451858,0.529854,-0.647267,0.249115,0.529854,-0.00413102,0.0448018,0.529854,0.00777431,-6.14673e-06,0.529854,-0.733566,-0.812912,0.529854,0.922583,1.48403,3.59724,0.529854,1.85712,0.680222,0.529854,1.55982,-0.161298,0.529854,3.87024,-2.33638,0.529854,1.17997,-1.73541,0.529854,0.640177,1.21311,0.529854,5.78245,1.28943
0.539852,0.310318,0.0322725,0.0964907,,,,,,,0.539852,0.0827743,0.0478922,,,,,0.539852,0.0200422,0.0189172,,,,,0.539852,0.0978352,0.321359,0.539852,0.0109322,-0.142863,,,,,0.539852,-0.0315584,0.0303848,,,,,0.539852,-0.320271,-0.1145,0.539852,0.0315025,0.0647128,-0.305535,0.539852,-0.053478,-0.0807028,0.539852,0.0646531,0.0406225,0.539852,-0.594243,0.226821,0.539852,0.0103691,0.0209332,0.539852,0.0182075,0.0137187,0.539852,-0.668335,-0.978088,0.539852,1.13146,1.38071,4.33108,0.539852,2.079,1.03904,0.539852,1.62919,-0.332259,0.539852,4.73728,-2.21227,0.539852,1.17768,-1.89771,0.539852,0.876158,1.23668,0.539852,6.3172,3.00993
0.549849,0.310659,0.033004,0.0936714,,,,,,,0.549849,0.08232,0.0470841,,,,,0.549849,0.0207966,0.0192937,,,,,0.549849,0.103491,0.319178,0.549849,0.0111046,-0.14278,,,,,0.549849,-0.0313168,0.0305958,,,,,0.549849,-0.321683,-0.119773,0.549849,0.0381485,0.0809889,-0.254544,0.549849,-0.0364304,-0.0781981,0.549849,0.0867222,0.033604,0.549849,-0.53413,0.214346,0.549849,0.0230843,-0.00500083,0.549849,0.0312645,0.0291926,0.549849,-0.906754,-0.996399,0.549849,1.35314,1.20708,4.92588,0.549849,2.26834,1.43954,0.549849,1.60062,-0.464451,0.549849,5.42399,-2.07156,0.549849,1.10928,-1.96266,0.549849,1.07264,1.20132,0.549849,6.51506,4.54894
0.559846,0.311081,0.0338923,0.0913998,,,,,,,0.559846,0.0820457,0.0463282,,,,,0.559846,0.0217767,0.0195892,,,,,0.559846,0.108518,0.317072,0.559846,0.0113939,-0.142963,,,,,0.559846,-0.0309331,0.0309687,,,,,0.559846,-0.322225,-0.124206,0.559846,0.0481784,0.0956619,-0.196881,0.559846,-0.0172045,-0.0695156,0.559846,0.109119,0.0247622,0.559846,-0.469968,0.210945,0.559846,0.0335803,-0.0313945,0.559846,0.0462482,0.0455954,0.559846,-0.144958,-0.976181,0.559846,1.57191,0.969749,5.36185,0.559846,2.41475,1.85815,0.559846,1.47051,-0.547848,0.559846,5.91653,-1.95832,0.559846,0.982392,-1.92314,0.559846,1.21845,1.10486,0.559846,6.37358,5.80213
0.569843,0.311623,0.0349172,0.0897338,,,,,,,0.569843,0.0819759,0.0456938,,,,,0.569843,0.022979,0.019789,,,,,0.569843,0.11289,0.314959,0.569843,0.0117762,-0.143408,,,,,0.569843,-0.0303918,0.0315077,,,,,0.569843,-0.321903,-0.12759,0.569843,0.0622541,0.10787,-0.134556,0.569843,0.00458956,-0.0534974,0.569843,0.13039,0.0148377,0.569843,-0.404577,0.214358,0.569843,0.0416023,-0.0565581,0.569843,0.0623709,0.0618047,0.569843,0.925446,-0.311279,0.569843,1.76954,0.679556,5.62639,0.569843,2.50715,2.26582,0.569843,1.24252,-0.576342,0.569843,6.20926,-1.90629,0.569843,0.807513,-1.77931,0.569843,1.30582,0.949296,0.569843,5.91122,6.69592
0.579841,0.312326,0.0360497,0.0887087,,,,,,,0.579841,0.0821375,0.0452583,,,,,0.579841,0.0243845,0.019886,,,,,0.579841,0.116609,0.312785,0.579841,0.012226,-0.144094,,,,,0.579841,-0.0296857,0.0322048,,,,,0.579841,-0.320794,-0.12981,0.579841,0.0805333,0.116753,-0.0700351,0.579841,0.0289608,-0.0297656,0.579841,0.148847,0.00466295,0.579841,-0.340468,0.221264,0.579841,0.0470314,-0.0788532,0.579841,0.0787441,0.0764854,0.579841,0.990295,0.335693,0.579841,1.92673,0.35129,5.71475,0.579841,2.53463,2.63037,0.579841,0.927798,-0.548371,0.579841,6.30379,-1.93407,0.579841,0.597032,-1.53876,0.579841,1.33076,0.74127,0.579841,5.1664,7.19377
0.589838,0.313233,0.0372523,0.0883331,,,,,,,0.589838,0.0825551,0.0450985,,,,,0.589838,0.0259559,0.0198822,,,,,0.589838,0.1197,0.310534,0.589838,0.0127169,-0.144985,,,,,0.589838,-0.0288169,0.0330375,,,,,0.589838,-0.319037,-0.130845,0.589838,0.102659,0.121534,-0.00616312,0.589838,0.0554804,0.00122152,0.589838,0.162695,-0.00486774,0.589838,-0.279776,0.227889,0.589838,0.0498605,-0.0968479,0.589838,0.0944034,0.0882588,0.589838,0.615311,0.455475,0.589838,2.02491,0.00302307,5.63014,0.589838,2.48756,2.91941,0.589838,0.544438,-0.46716,0.589838,6.20739,-2.04217,0.589838,0.3642,-1.21583,0.589838,1.293,0.49202,0.589838,4.19472,7.29841
0.599835,0.314379,0.0384804,0.0885855,,,,,,,0.599835,0.0832471,0.0452827,,,,,0.599835,0.0276384,0.0197886,,,,,0.599835,0.122205,0.308227,0.599835,0.0132232,-0.146031,,,,,0.599835,-0.0277976,0.03397,,,,,0.599835,-0.316809,-0.130773,0.599835,0.127794,0.121636,0.0540949,0.599835,0.083312,0.0382271,0.599835,0.170289,-0.0128572,0.599835,-0.224172,0.230567,0.599835,0.0501827,-0.10946,0.599835,0.108404,0.0959085,0.599835,0.37384,0.457382,0.599835,2.04813,-0.344893,5.38318,0.599835,2.35891,3.10345,0.599835,0.116324,-0.34055,0.599835,5.93125,-2.21229,0.599835,0.122242,-0.830573,0.599835,1.19581,0.216819,0.599835,3.06453,7.04958
0.609832,0.315789,0.039685,0.089415,,,,,,,0.609832,0.0842214,0.045863,,,,,0.609832,0.0293617,0.0196251,,,,,0.609832,0.124183,0.305923,0.609832,0.0137205,-0.147174,,,,,0.609832,-0.0266489,0.0349556,,,,,0.609832,-0.314309,-0.129747,0.609832,0.154696,0.116798,0.108054,0.609832,0.111292,0.0793725,0.609832,0.170468,-0.0184808,0.609832,-0.174741,0.226147,0.609832,0.0481845,-0.116045,0.609832,0.119956,0.0985777,0.609832,0.351334,0.382233,0.609832,1.98492,-0.671135,4.99062,0.609832,2.14557,3.15897,0.609832,-0.328667,-0.18042,0.609832,5.48877,-2.40905,0.609832,-0.116372,-0.407104,0.609832,1.0454,-0.0661142,0.609832,1.85143,6.51787
0.61983,0.317473,0.0408163,0.0907465,,,,,,,0.61983,0.0854729,0.0468701,,,,,0.61983,0.0310477,0.019419,,,,,0.61983,0.1257,0.303704,0.61983,0.0141869,-0.148352,,,,,0.61983,-0.0253985,0.0359415,,,,,0.61983,-0.311729,-0.127979,0.61983,0.181819,0.107148,0.153736,0.61983,0.138017,0.122307,0.61983,0.162844,-0.021068,0.61983,-0.131908,0.212237,0.61983,0.0441451,-0.116415,0.61983,0.128537,0.0959251,0.61983,0.192261,0.291061,0.61983,1.82976,-0.954925,4.47371,0.61983,1.84935,3.07103,0.61983,-0.760929,-0.00172253,0.61983,4.89417,-2.58402,0.61983,-0.340462,0.0282262,0.61983,0.85023,-0.337144,0.61983,0.632253,5.79514
0.629827,0.319426,0.0418279,0.0924897,,,,,,,0.629827,0.0869817,0.0483092,,,,,0.629827,0.0326186,0.0192037,,,,,0.629827,0.126821,0.301678,0.629827,0.0146034,-0.149503,,,,,0.629827,-0.0240781,0.0368741,,,,,0.629827,-0.30924,-0.125705,0.629827,0.207393,0.0932336,0.190172,0.629827,0.161925,0.164373,0.629827,0.147951,-0.0202009,0.629827,-0.095474,0.187419,0.629827,0.0384299,-0.1108,0.629827,0.133958,0.0882002,0.629827,0.14267,0.394058,0.629827,1.58405,-1.17764,3.85621,0.629827,1.47771,2.83514,0.629827,-1.15163,0.178796,0.629827,4.16181,-2.6817,0.629827,-0.540479,0.448858,0.629827,0.62028,-0.576997,0.629827,-0.520561,4.98277
